userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,suppressed,date
10075168,TedderBot,39250531,552961005,552867287,0,2013 Prague explosion,2013-04-30T23:20:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-04-30
10075168,TedderBot,606848,541581502,541463418,0,Catholic Church,2013-03-01T20:42:40Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-03-01
10075168,TedderBot,38654674,541500847,541359296,0,2013 Kolkata market fire,2013-03-01T11:42:15Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-03-01
10075168,TedderBot,4684323,541479162,541347483,0,Momčilo Perišić,2013-03-01T09:42:17Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-03-01
10075168,TedderBot,2341213,541413672,541258557,0,Ramon Dekkers,2013-03-01T03:42:21Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-03-01
10075168,TedderBot,5802113,541266169,541126665,0,Vasilis Papageorgopoulos,2013-02-28T15:42:11Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-28
10075168,TedderBot,38640144,541253205,541115676,0,February 2013 Great Plains blizzard,2013-02-28T14:42:14Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-28
10075168,TedderBot,1494368,541241728,541103036,0,Richard Street,2013-02-28T13:42:18Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-28
10075168,TedderBot,36084930,541219746,541072458,0,2012–13 Tottenham Hotspur F.C. season,2013-02-28T11:42:42Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-28
10075168,TedderBot,3956818,541208809,541065048,0,Keith O'Brien,2013-02-28T10:42:15Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-28
10075168,TedderBot,38554050,541130928,540963846,0,2013 Lahad Datu standoff,2013-02-28T03:42:18Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-28
10075168,TedderBot,27919782,541092580,540926917,0,2012–13 Australian region cyclone season,2013-02-28T00:42:44Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-28
10075168,TedderBot,35181555,540941224,540796774,0,2013 Icelandic parliamentary election,2013-02-27T13:42:25Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-27
10075168,TedderBot,3887774,540895061,540749722,0,Carmen Montejo,2013-02-27T09:42:19Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-27
10075168,TedderBot,38643462,540804293,540605725,0,February 2013 Eastern Australia floods,2013-02-27T01:42:18Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-27
10075168,TedderBot,38639248,540550992,540346761,0,2013 Indian helicopter bribery scandal,2013-02-26T08:42:10Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-26
10075168,TedderBot,1101524,540228954,540157339,0,Ralph Hotere,2013-02-25T11:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-25
10075168,TedderBot,38594310,540180306,540077002,0,2013 Bulgarian protests against the first Borisov cabinet,2013-02-25T02:42:35Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-25
10075168,TedderBot,38594310,539584510,539423737,0,2013 Bulgarian protests against the first Borisov cabinet,2013-02-22T02:42:11Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-22
10075168,TedderBot,12351536,539514734,539383485,0,Joaquín Cordero,2013-02-21T20:42:16Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-21
10075168,TedderBot,27973567,539454938,539358678,0,Paul the Octopus,2013-02-21T16:42:27Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-21
10075168,TedderBot,2000219,539439959,539352158,0,Mindy McCready,2013-02-21T15:42:26Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-21
10075168,TedderBot,1880624,539413758,539340168,0,Donald Richie,2013-02-21T13:42:20Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-21
10075168,TedderBot,32251263,539395291,539312422,0,Tom and Jerry Golden Collection,2013-02-21T10:42:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-21
10075168,TedderBot,2692480,539362356,539250145,0,Paras Shah,2013-02-21T04:42:10Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-21
10075168,TedderBot,27833404,539294022,539195198,0,Death of Ben Zygier,2013-02-20T20:42:18Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-20
10075168,TedderBot,9796250,539181152,539071663,0,Dreamfall Chapters,2013-02-20T05:42:31Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-20
10075168,TedderBot,37440679,539134213,539021324,0,Khil Raj Regmi,2013-02-19T23:42:17Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-19
10075168,TedderBot,28597743,538812479,538718004,0,Grigory Pomerants,2013-02-18T02:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-18
10075168,TedderBot,38551741,538784632,538693551,0,Andre Thomas,2013-02-17T22:42:11Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-17
10075168,TedderBot,14720133,538714047,538639513,0,Walt Easley,2013-02-17T13:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-17
10075168,TedderBot,4612901,538592909,538519215,0,Alain Desrosières,2013-02-16T18:42:16Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-16
10075168,TedderBot,31954341,538546153,538478998,0,Sanan Kachornprasart,2013-02-16T11:42:22Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-16
10075168,TedderBot,623762,538531979,538452904,0,William Rivers Pitt,2013-02-16T08:42:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-16
10075168,TedderBot,30876395,538497328,538393668,0,2011 Bahraini uprising,2013-02-16T01:43:01Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-16
10075168,TedderBot,38453497,538462361,538367140,0,Christopher Dorner shootings and manhunt,2013-02-15T20:42:52Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-15
10075168,TedderBot,38461094,538414446,538076023,0,2013 Shahbag protests,2013-02-15T15:42:34Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-15
10075168,TedderBot,38508211,538385672,538305709,0,South Airlines Flight 8971,2013-02-15T11:42:18Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-15
10075168,TedderBot,38417676,538330138,538220062,0,2013 Eastleigh by-election,2013-02-15T01:42:16Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-15
10075168,TedderBot,3415983,538203347,538117338,0,Zhuang Zedong,2013-02-14T10:42:27Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-14
10075168,TedderBot,2207059,538037237,537959460,0,"Votivkirche, Vienna",2013-02-13T12:42:19Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-13
10075168,TedderBot,891337,538031125,537955390,0,Papal renunciation,2013-02-13T11:42:39Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-13
10075168,TedderBot,38249023,538031092,537950517,0,2013 horse meat scandal,2013-02-13T11:42:20Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-13
10075168,TedderBot,2418326,537992413,537893137,0,Afzal Guru,2013-02-13T04:43:22Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-13
10075168,TedderBot,34967725,537837858,537744103,0,2013 Armenian presidential election,2013-02-12T07:42:21Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-12
10075168,TedderBot,38479824,537776913,537684937,0,2013 Prayag Kumbh Mela stampede,2013-02-11T22:42:26Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-11
10075168,TedderBot,38444079,537660146,537562518,0,Chokri Belaid,2013-02-11T05:42:22Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-11
10075168,TedderBot,38468867,537654880,537560287,0,Shahbagh Square,2013-02-11T04:42:16Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-11
10075168,TedderBot,6888735,537418964,537343242,0,Shahbag,2013-02-09T18:42:28Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-09
10075168,TedderBot,19681949,537381368,537311294,0,Patrick Brazeau,2013-02-09T13:42:18Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-09
10075168,TedderBot,38437455,537221843,537141847,0,2013 Solomon Islands earthquake,2013-02-08T13:42:12Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-08
10075168,TedderBot,864170,537038993,536957189,0,Robin Sachs,2013-02-07T11:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-07
10075168,TedderBot,38402041,536596712,536492235,0,Herbert Loebl,2013-02-04T22:42:17Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-02-04
10075168,TedderBot,38365224,535811278,535704110,0,Dan Massey,2013-01-31T04:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-31
10075168,TedderBot,7147336,535738099,535648713,0,Timbuktu Manuscripts,2013-01-30T19:42:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-30
10075168,TedderBot,38367824,535681538,535604056,0,Brendan Marrocco,2013-01-30T12:42:11Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-30
10075168,TedderBot,100384,535675738,535595359,0,Willem-Alexander of the Netherlands,2013-01-30T11:42:21Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-30
10075168,TedderBot,102274,535663507,535575001,0,Queen Máxima of the Netherlands,2013-01-30T09:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-30
10075168,TedderBot,1939141,535638695,535544898,0,Nestor Mata,2013-01-30T05:42:17Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-30
10075168,TedderBot,38100116,535528886,535454295,0,Murder of Travis Alexander,2013-01-29T15:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-29
10075168,TedderBot,38353356,535501087,535421309,0,Ahmed Baba Institute,2013-01-29T11:42:11Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-29
10075168,TedderBot,38332721,535474204,535377566,0,2013 Uribana prison riot,2013-01-29T06:42:12Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-29
10075168,TedderBot,34404666,535449404,535343799,0,2013 Israeli legislative election,2013-01-29T02:42:51Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-29
10075168,TedderBot,20733341,535215140,535124970,0,Manti Teʻo,2013-01-27T19:42:23Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-27
10075168,TedderBot,34404666,535135590,535038318,0,2013 Israeli legislative election,2013-01-27T08:42:54Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-27
10075168,TedderBot,53012,535041259,534950426,0,Killing of Chandra Levy,2013-01-26T20:42:30Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-26
10075168,TedderBot,20733341,535022806,534945041,0,Manti Teʻo,2013-01-26T18:42:23Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-26
10075168,TedderBot,38259718,534975836,534907595,0,Royal Commission of Inquiry on illegal immigrants in Sabah,2013-01-26T12:42:13Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-26
10075168,TedderBot,2400500,534954283,534881937,0,Lone Star College System,2013-01-26T08:42:12Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-01-26
10075168,TedderBot,38026479,530308757,530237389,0,Late December 2012 North American storm complex,2012-12-29T15:42:37Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-29
10075168,TedderBot,166831,530258403,530175472,0,Gerry Anderson,2012-12-29T06:42:24Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-29
10075168,TedderBot,36137382,530222811,530134743,0,2012 Metro Manila Film Festival,2012-12-29T00:42:11Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-29
10075168,TedderBot,1459647,529936278,529851596,0,Amnon Lipkin-Shahak,2012-12-27T05:42:20Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-27
10075168,TedderBot,38016972,529924398,529839582,0,Anand Abhyankar,2012-12-27T03:42:20Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-27
10075168,TedderBot,35837324,529876554,529806740,0,Beyond (Singaporean TV series),2012-12-26T20:42:15Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-26
10075168,TedderBot,34271545,529854027,529790974,0,Tornadoes of 2012,2012-12-26T17:42:51Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-26
10075168,TedderBot,37304745,529777271,529714554,0,Plebgate,2012-12-26T01:42:20Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-26
10075168,TedderBot,2354070,529704959,529651412,0,Park Geun-hye,2012-12-25T10:42:25Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-25
10075168,TedderBot,7951418,529695676,529634810,0,Mike Scaccia,2012-12-25T07:42:17Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-25
10075168,TedderBot,1760868,529691826,529627800,0,Marva Whitney,2012-12-25T06:42:16Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-25
10075168,TedderBot,2813383,529624288,529542941,0,Ryan Freel,2012-12-24T17:42:16Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-24
10075168,TedderBot,37274024,529482786,529408049,0,Hang Serei Odom,2012-12-23T19:42:15Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-23
10075168,TedderBot,435638,529432585,529353199,0,Andrew Mitchell,2012-12-23T11:42:23Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-23
10075168,TedderBot,36684079,529406314,529310737,0,2012–13 Big Bash League season,2012-12-23T06:42:21Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-23
10075168,TedderBot,711365,529268858,529189005,0,Highmark Stadium (New York),2012-12-22T12:42:21Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-22
10075168,TedderBot,37989152,529257933,529177232,0,"December 17–22, 2012 North American blizzard",2012-12-22T10:42:20Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2012-12-22
