userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,date
1670386,Yellowdesk,496570,855415792,854764061,0,Vince Carter,2018-08-18T03:47:37Z,"Removed {{current sports transaction}} for lack of citations. If the topic is in the  news there is a citation available, making this template superfluous. Cite the news item",NA,2018-08-18
1670386,Yellowdesk,8753780,855415782,854897651,0,"Éder (footballer, born 1986)",2018-08-18T03:47:26Z,"Removed {{current sports transaction}} for lack of citations. If the topic is in the  news there is a citation available, making this template superfluous. Cite the news item",NA,2018-08-18
1670386,Yellowdesk,50912384,855415750,854490505,0,Daniel Hamilton (basketball),2018-08-18T03:47:02Z,"Removed {{current sports transaction}} for lack of citations. If the topic is in the  news there is a citation available, making this template superfluous. Cite the news item",NA,2018-08-18
1670386,Yellowdesk,46730657,855415724,854815888,0,Isaiah Taylor,2018-08-18T03:46:36Z,"Removed {{current sports transaction}} for lack of citations. If the topic is in the  news there is a citation available, making this template superfluous. Cite the news item",NA,2018-08-18
1670386,Yellowdesk,44898306,855415484,854019131,0,Chasson Randle,2018-08-18T03:43:32Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,43155518,855415429,855412261,0,Bruno Caboclo,2018-08-18T03:43:00Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,42658453,855415400,855118865,0,Jake Thompson,2018-08-18T03:42:33Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,42431280,855415361,854252378,0,Jordan McRae,2018-08-18T03:42:04Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,40409531,855415336,854098143,0,Nabil Fekir,2018-08-18T03:41:48Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,33943690,855415296,854432680,0,Alex Poythress,2018-08-18T03:41:25Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,30338267,855415265,854270290,0,Mitch Creek,2018-08-18T03:41:01Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,23795104,855415216,855034919,0,Trevor Booker,2018-08-18T03:40:30Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,4273953,855415193,854663904,0,Tamba Hali,2018-08-18T03:40:10Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,2054844,855415145,853080665,0,Jamal Crawford,2018-08-18T03:39:42Z,Removed {{current sports transaction}} for lack of citations.,NA,2018-08-18
1670386,Yellowdesk,57832377,855414915,855389441,0,Football at the 2018 Asian Games – Women's tournament,2018-08-18T03:37:11Z,The duration of the event is clearly indicated in the first paragraph of the article. Removed the redundant and superfluous {{current sport}} template.,NA,2018-08-18
1670386,Yellowdesk,57550637,855414884,855404490,0,Football at the 2018 Asian Games – Men's tournament,2018-08-18T03:36:51Z,The duration of the event is clearly indicated in the first paragraph of the article. Removed the redundant and superfluous {{current sport}} template.,NA,2018-08-18
1670386,Yellowdesk,57363977,855414836,855332217,0,2018 Wheelchair Basketball World Championship,2018-08-18T03:36:24Z,The duration of the event is clearly indicated in the first paragraph of the article. Removed the redundant and superfluous {{current sport}} template.,NA,2018-08-18
1670386,Yellowdesk,41331705,855414798,855366999,0,2018 FIFA U-20 Women's World Cup,2018-08-18T03:35:58Z,The duration of the event is clearly indicated in the first paragraph of the article. Removed the redundant and superfluous {{current sport}} template.,NA,2018-08-18
1670386,Yellowdesk,25486013,855414145,854893345,0,Troy Balderson,2018-08-18T03:28:37Z,Removed {{current person}}. Zero edits for five days.,NA,2018-08-18
1670386,Yellowdesk,40284813,848478537,848477454,0,2018 Mexican general election,2018-07-02T04:42:55Z,clarifying the senate term is concurrent with the presidential term,NA,2018-07-02
1670386,Yellowdesk,57403748,844027298,843164742,0,Rakem Balogun,2018-06-02T03:03:59Z,Removed {{current related}} for failing to indicate the related article and topic in the template.,NA,2018-06-02
1670386,Yellowdesk,42015113,844027234,843447229,0,Joint Comprehensive Plan of Action,2018-06-02T03:03:12Z,Removed {{current related}}. Zero edits for three days.,NA,2018-06-02
1670386,Yellowdesk,29373283,844027144,843907572,0,Kuala Lumpur–Singapore high-speed rail,2018-06-02T03:02:11Z,Removed {{current related}} for failing to indicate in the template the related event article link.,NA,2018-06-02
1670386,Yellowdesk,135926,844026912,842292124,0,"Santa Fe, Texas",2018-06-02T03:00:11Z,Removed {{current related}}. Zero edits for more than 7 days.,NA,2018-06-02
1670386,Yellowdesk,512734,844026811,844020547,0,Mariano Rajoy,2018-06-02T02:59:16Z,Removed {{current related}} for failing to state or link to the related event.,NA,2018-06-02
1670386,Yellowdesk,57516918,843870282,843392753,0,Robin Morris,2018-06-01T01:10:52Z,Removed {{current person}}. Zero edits in several days.,NA,2018-06-01
1670386,Yellowdesk,3259949,832798775,832733581,0,Jayson Werth,2018-03-28T01:57:57Z,Removed {{current sports transaction}} for lack of citation.,NA,2018-03-28
1670386,Yellowdesk,15155749,832796650,832794051,0,Steve Smith (cricketer),2018-03-28T01:45:35Z,"Merely six editors in the most recent 14 hours. Removed {{current person}}, intended for articles edited by many on the same day. [[Template:Current person#Guidelines]].",NA,2018-03-28
1670386,Yellowdesk,5527556,825057787,824864834,0,United States Associate Attorney General,2018-02-11T06:42:06Z,Removed {{current related}} for failing to cite the related article / topic. See  [[Template:Current related#Guidelines]].,NA,2018-02-11
1670386,Yellowdesk,1942183,825057661,824568666,0,Jess Cliffe,2018-02-11T06:40:41Z,Removed {{current related}} for failure to cite the related article / topic. See  [[Template:Current related#Guidelines]].,NA,2018-02-11
1670386,Yellowdesk,1699420,821705925,821621041,0,Continuing resolution,2018-01-22T03:50:05Z,change {{current related}} to {{seealso}},NA,2018-01-22
1670386,Yellowdesk,1570945,821377006,821374882,0,Curtis Granderson,2018-01-20T03:00:12Z,Removed {{current sports transaction}} for lack of citations to relevant activity.,NA,2018-01-20
1670386,Yellowdesk,32555065,821376667,820815894,0,Emre Can,2018-01-20T02:57:06Z,"Rationale for use of {{current sport}} unclear, and not supported by citations. Removed.",NA,2018-01-20
1670386,Yellowdesk,1567054,817101704,817076337,0,CC Sabathia,2017-12-26T04:34:56Z,Removed {{current sports transaction}} for lack of citation to any source whatsoever.,NA,2017-12-26
1670386,Yellowdesk,5984577,815289810,815157833,0,Pat Neshek,2017-12-13T23:41:02Z,Removed {{current sport transaction}}. Reason for use of template in the article is not clear.,NA,2017-12-13
1670386,Yellowdesk,42585472,815289722,815003193,0,Chris Martin (baseball),2017-12-13T23:40:12Z,Removed {{current sport transaction}}. Reason for use of template in the article is not clear.,NA,2017-12-13
1670386,Yellowdesk,37700225,815289643,815279009,0,Marcell Ozuna,2017-12-13T23:39:25Z,Removed {{current sport transaction}}. Reason for use of template in the article is not clear.,NA,2017-12-13
1670386,Yellowdesk,27919619,815289526,815271409,0,Michael Pineda,2017-12-13T23:38:16Z,Removed {{current sport transaction}}. Reason for use of template in the article is not clear.,NA,2017-12-13
1670386,Yellowdesk,22293742,815289445,815288647,0,Luke Gregerson,2017-12-13T23:37:28Z,Contract reported as concluded. Removed {{current sport transaction}}.,NA,2017-12-13
1670386,Yellowdesk,50957375,815289359,813920379,0,Kevin Maitán,2017-12-13T23:36:31Z,Removed {{current sport transaction}}. Reason for use of template in the article is not clear.,NA,2017-12-13
1670386,Yellowdesk,44307500,815287463,815276899,0,Tina Smith,2017-12-13T23:18:47Z,"Removed {{current person}} for failure to indicate the current related event in the template, as well,  merely three editors participating in the most recent six hours.",NA,2017-12-13
1670386,Yellowdesk,40780074,814505230,814496923,0,Allied Democratic Forces insurgency,2017-12-09T05:57:42Z,Removed {{current related}} for failing to cite in the template the related article. See [[Template:Current related#Guidelines]],NA,2017-12-09
1670386,Yellowdesk,1258240,814505037,814471822,0,Allied Democratic Forces,2017-12-09T05:55:44Z,Removed {{current related}} for failing to cite in the template the related article. See [[Template:Current related#Guidelines]].,NA,2017-12-09
1670386,Yellowdesk,28323027,812642780,812637691,0,Mick Mulvaney,2017-11-29T01:18:27Z,This article has had merely four edits in the most recent 24 hours. Removing {{current person}} as a superfluous and un-needed warning.,NA,2017-11-29
1670386,Yellowdesk,30814208,812638868,812637625,0,Consumer Financial Protection Bureau,2017-11-29T00:45:52Z,Removed {{current related}} for failure to indicate the related article in the template. See [[Template:Current related#Guidelines]].,NA,2017-11-29
1670386,Yellowdesk,55880662,812638810,812623476,0,Leandra English,2017-11-29T00:45:21Z,Removed {{current related}} for failure to indicate the related article in the template. See [[Template:Current related#Guidelines]].,NA,2017-11-29
1670386,Yellowdesk,3214938,812638755,812632795,0,Frances Fitzgerald (politician),2017-11-29T00:44:50Z,Removed {{current related}} for failure to indicate the related article in the template. See [[Template:Current related#Guidelines]].,NA,2017-11-29
1670386,Yellowdesk,52475166,809336357,809296913,0,2017 Minneapolis mayoral election,2017-11-08T14:06:33Z,"copy edit lede, removed {{current election}}, as there have been zero edits in the most recent six hours.",NA,2017-11-08
1670386,Yellowdesk,54091966,809335750,809291669,0,2017 Utah's 3rd congressional district special election,2017-11-08T14:02:22Z,Zero edits in the most recent six hours. Removed {{current election}}.,NA,2017-11-08
1670386,Yellowdesk,53215913,809334935,809233217,0,2017 New Jersey elections,2017-11-08T13:56:32Z,Removed {{current election}}. Zero edits in the last 12 hours.,NA,2017-11-08
1670386,Yellowdesk,51128701,809334413,808273227,0,2017 Liberian general election,2017-11-08T13:52:37Z,Zero edits for several days. Removed {{current election}}.,NA,2017-11-08
1670386,Yellowdesk,55332564,809334173,809307983,0,2017 Welsh Liberal Democrats leadership election,2017-11-08T13:50:37Z,Election concluded. Removed {{current election}}.,NA,2017-11-08
1670386,Yellowdesk,41350919,806959295,806913476,0,Sebastian Kurz,2017-10-25T03:30:33Z,Removed {{current person}} template.  Lede paragraph indicates clearly the nature of current temporal status. Template is redundant.,NA,2017-10-25
1670386,Yellowdesk,20436507,806959202,806895733,0,Jacinda Ardern,2017-10-25T03:29:53Z,Removed {{current person}} template.  Lede paragraph indicates clearly the nature of current temporal status. Template is redundant.,NA,2017-10-25
1670386,Yellowdesk,52034929,801118429,800546872,0,2017 Damallsvenskan,2017-09-17T19:38:49Z,Removed redundant {{current sport}}. The temporal nature of the topic is indicated in the second sentence of the lede.,NA,2017-09-17
1670386,Yellowdesk,50864256,799298883,799234880,0,2017 IPSC Handgun World Shoot,2017-09-06T21:22:23Z,Removed {{current sport}}. The event has concluded.,NA,2017-09-06
1670386,Yellowdesk,2917410,795063003,795058214,0,Raila Odinga,2017-08-11T19:33:55Z,Merely two editors in the most recent 24 hours. Removed {{current person}}.,NA,2017-08-11
1670386,Yellowdesk,575041,795062869,794899588,0,Uhuru Kenyatta,2017-08-11T19:32:55Z,Zero editors in the most recent 24 hours. Removed {{current person}}.,NA,2017-08-11
1670386,Yellowdesk,54473004,789386436,789327307,0,Doklam,2017-07-07T01:25:36Z,Removed {{current related}} for failing to indicate the related article in-template. See [[Template:Current related#Guidelines]].,NA,2017-07-07
1670386,Yellowdesk,23013501,786495501,786494187,0,2017 FIFA Confederations Cup,2017-06-19T20:48:34Z,The temporal quality of the topic and article is fully explained in the first sentence of the lede. Removed redundant {{current sport}}.,NA,2017-06-19
1670386,Yellowdesk,40944836,786495459,786495088,0,2017 UEFA European Under-21 Championship,2017-06-19T20:48:12Z,The temporal quality of the topic and article is fully explained in the first sentence of the lede. Removed redundant {{current sport}}.,NA,2017-06-19
1670386,Yellowdesk,43358189,786495376,786464006,0,2017 America's Cup,2017-06-19T20:47:34Z,The temporal quality of the topic and article is fully explained in the lede. Removed redundant {{current sport}}.,NA,2017-06-19
1670386,Yellowdesk,51016134,786495222,786458409,0,2017 FIVB Volleyball World League,2017-06-19T20:46:23Z,The temporal quality of the topic and article is fully explained in the first sentence of the lede. Removed redundant {{current sport}}.,NA,2017-06-19
1670386,Yellowdesk,53842284,784951073,784946333,0,2017 United Kingdom general election in Wales,2017-06-10T20:44:55Z,Removed {{current election}}. The election has concluded with a report-out of the results.,NA,2017-06-10
1670386,Yellowdesk,51245422,782570600,782543723,0,Islamic terrorism in Europe,2017-05-27T19:46:53Z,"Removed {{current disaster}}, intended for natural catastrophe, not man-made events.",NA,2017-05-27
1670386,Yellowdesk,23840,780287843,780284627,0,List of Pokémon,2017-05-14T02:36:59Z,"/* Concept */  Removed {{current}} for failure for following appropriate use. Removed {{Current}}, intended for articles edited by many on the same day. [[Template:Current#Guidelines]].",NA,2017-05-14
1670386,Yellowdesk,53846063,777823339,776796801,0,2017 Campeonato Brasiliense,2017-04-29T14:20:32Z,Removed superfluous {{current sport}}. The Lede clearly states the temporal nature of the activity.,NA,2017-04-29
1670386,Yellowdesk,53714381,774465139,774462291,0,2017 Stockholm truck attack,2017-04-08T17:11:26Z,"Removed {{current disaster}}, intended for natural disasters.",NA,2017-04-08
1670386,Yellowdesk,26741,774464979,774423612,0,Stockholm,2017-04-08T17:10:26Z,This article is not affected by the attack. Remove current related template.,NA,2017-04-08
1670386,Yellowdesk,53107274,764595138,764317632,0,2017 Uttarakhand earthquake,2017-02-09T20:43:33Z,Zero update edits in the most recent 24 hours. Removed {{current disaster}}.,NA,2017-02-09
1670386,Yellowdesk,23157206,760539173,760341084,0,South African Ice Hockey Federation,2017-01-17T16:59:48Z,/* MENS U20 DIV. III */ Merely one editor participating over the last several months. The article clearly indicates the temporal status of the events. Removed Superfluous {{current sport}}.,NA,2017-01-17
1670386,Yellowdesk,52445442,755774224,755607940,0,2016 New Orleans Bowl,2016-12-20T03:11:21Z,Removed {{current sport}}. Circumstances and reasons for the presence of the template are not clearly stated in the lede of the article.,NA,2016-12-20
1670386,Yellowdesk,31328833,755773853,754410471,0,James Segeyaro,2016-12-20T03:07:45Z,"The circumstances and reasons for the use of the template {{current sport}} are not clearly indicated via the lede of the article. As such, it has been removed.",NA,2016-12-20
